#LAYER_ID,RANGE,TOTAL_CHARGE,DIAGNOSTIC_MODE,K_FACTOR,ELEMENT_COUNT
0,7.782172297496674,2.1600000366106542E-7,1,1.0,2650
#ELEMENT_ID,ELEMENT_TYPE,TARGET_CHARGE,BEAM_CURRENT_SP,X_CURRENT_TARGET_SP,Y_CURRENT_TARGET_SP,X_QUAD_CURRENT_SP,Y_QUAD_CURRENT_SP,MAX_DURATION,MIN_CHARGE_PRIM,MAX_CHARGE_PRIM,MIN_CHARGE_SEC,MAX_CHARGE_SEC,MIN_CHARGE_TER,MAX_CHARGE_TER,MIN_IC1_CHARGE,MAX_IC1_CHARGE,MIN_DOSE_RATE_PRIM,MAX_DOSE_RATE_PRIM,MIN_DOSE_RATE_SEC,MAX_DOSE_RATE_SEC,MIN_DOSE_RATE_TER,MAX_DOSE_RATE_TER,MIN_DOSE_RATE_IC1,MAX_DOSE_RATE_IC1,MIN_BEAM_CURRENT_FB,MAX_BEAM_CURRENT_FB,X_CURRENT_MIN_PRIM_FB,X_CURRENT_MAX_PRIM_FB,Y_CURRENT_MIN_PRIM_FB,Y_CURRENT_MAX_PRIM_FB,X_VOLT_MIN_PRIM_FB,X_VOLT_MAX_PRIM_FB,Y_VOLT_MIN_PRIM_FB,Y_VOLT_MAX_PRIM_FB,X_CURRENT_MIN_SEC_FB,X_CURRENT_MAX_SEC_FB,Y_CURRENT_MIN_SEC_FB,Y_CURRENT_MAX_SEC_FB,X_VOLT_MIN_SEC_FB,X_VOLT_MAX_SEC_FB,Y_VOLT_MIN_SEC_FB,Y_VOLT_MAX_SEC_FB,X_QUAD_CURRENT_MIN_PRIM_FB,X_QUAD_CURRENT_MAX_PRIM_FB,Y_QUAD_CURRENT_MIN_PRIM_FB,Y_QUAD_CURRENT_MAX_PRIM_FB,X_QUAD_VOLT_MIN_PRIM_FB,X_QUAD_VOLT_MAX_PRIM_FB,Y_QUAD_VOLT_MIN_PRIM_FB,Y_QUAD_VOLT_MAX_PRIM_FB,X_QUAD_CURRENT_MIN_SEC_FB,X_QUAD_CURRENT_MAX_SEC_FB,Y_QUAD_CURRENT_MIN_SEC_FB,Y_QUAD_CURRENT_MAX_SEC_FB,X_QUAD_VOLT_MIN_SEC_FB,X_QUAD_VOLT_MAX_SEC_FB,Y_QUAD_VOLT_MIN_SEC_FB,Y_QUAD_VOLT_MAX_SEC_FB,X_MIN_FIELD,X_MAX_FIELD,Y_MIN_FIELD,Y_MAX_FIELD,X_MIN_WIDTH,X_MAX_WIDTH,Y_MIN_WIDTH,Y_MAX_WIDTH,X_POS_LOW,X_POS_HIGH,Y_POS_LOW,Y_POS_HIGH,X_MIN_WIDTH_IC1,X_MAX_WIDTH_IC1,Y_MIN_WIDTH_IC1,Y_MAX_WIDTH_IC1,X_POS_LOW_IC1,X_POS_HIGH_IC1,Y_POS_LOW_IC1,Y_POS_HIGH_IC1
11,0,0.0,0.0,-0.26076728,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.5219587,0.10082368,-0.62276274,0.60020965,-7.8653226,-2.1510367,-2.8571393,2.8571465,-0.52183306,0.09961004,-0.6244633,0.5998332,-7.8653226,-2.1510367,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.684368,2.6691055,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
12,0,0.0,0.0,-0.2866072,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.5479091,0.074873276,-0.62276274,0.60020965,-7.865311,-2.1510255,-2.8571393,2.8571465,-0.54772764,0.07371545,-0.6244633,0.5998332,-7.865311,-2.1510255,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.7505817,2.602892,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
13,0,0.0,0.0,-0.31240436,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.57381654,0.048965827,-0.62276274,0.60020965,-7.865297,-2.1510112,-2.8571393,2.8571465,-0.5735794,0.04786371,-0.6244633,0.5998332,-7.865297,-2.1510112,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.816686,2.5367877,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
14,0,0.0,0.0,-0.33815882,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.59968114,0.023101259,-0.62276274,0.60020965,-7.8652797,-2.1509938,-2.8571393,2.8571465,-0.5993883,0.022054765,-0.6244633,0.5998332,-7.8652797,-2.1509938,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.8826807,2.470793,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
15,0,0.0,0.0,-0.36387068,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.6255029,-0.0029918621,-0.62276274,0.60020965,-7.865269,-2.1509836,-2.8571393,2.8571465,-0.62515455,-0.003982242,-0.6244633,0.5998332,-7.865269,-2.1509836,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.9485662,2.4049075,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
16,0,0.0,0.0,-0.38953993,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.6512819,-0.02877088,-0.62276274,0.60020965,-7.8652563,-2.1509705,-2.8571393,2.8571465,-0.65087813,-0.029705822,-0.6244633,0.5998332,-7.8652563,-2.1509705,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-4.014343,2.3391309,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
17,0,0.0,0.0,-0.41516674,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.6770182,-0.054507233,-0.62276274,0.60020965,-7.865245,-2.1509593,-2.8571393,2.8571465,-0.67655915,-0.055386826,-0.6244633,0.5998332,-7.865245,-2.1509593,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-4.0800104,2.2734632,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
18,0,0.0,0.0,-0.4407511,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.702712,-0.080200985,-0.62276274,0.60020965,-7.865226,-2.15094,-2.8571393,2.8571465,-0.7021976,-0.081025325,-0.6244633,0.5998332,-7.865226,-2.15094,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-4.1455693,2.2079043,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
19,0,0.0,0.0,-0.46629313,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.7283632,-0.10585221,-0.62276274,0.60020965,-7.8652186,-2.1509333,-2.8571393,2.8571465,-0.7277937,-0.106621385,-0.6244633,0.5998332,-7.8652186,-2.1509333,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-4.2110195,2.142454,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
20,0,0.0,0.0,-0.4917929,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.753972,-0.13146098,-0.62276274,0.60020965,-7.8651986,-2.150913,-2.8571393,2.8571465,-0.7533474,-0.13217509,-0.6244633,0.5998332,-7.8651986,-2.150913,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-4.2763615,2.077112,-1.56061,1.58721,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
