#LAYER_ID,RANGE,TOTAL_CHARGE,DIAGNOSTIC_MODE,K_FACTOR,ELEMENT_COUNT
0,13.573156379294433,1.439999977037587E-7,1,1.0,2060
#ELEMENT_ID,ELEMENT_TYPE,TARGET_CHARGE,BEAM_CURRENT_SP,X_CURRENT_TARGET_SP,Y_CURRENT_TARGET_SP,X_QUAD_CURRENT_SP,Y_QUAD_CURRENT_SP,MAX_DURATION,MIN_CHARGE_PRIM,MAX_CHARGE_PRIM,MIN_CHARGE_SEC,MAX_CHARGE_SEC,MIN_CHARGE_TER,MAX_CHARGE_TER,MIN_IC1_CHARGE,MAX_IC1_CHARGE,MIN_DOSE_RATE_PRIM,MAX_DOSE_RATE_PRIM,MIN_DOSE_RATE_SEC,MAX_DOSE_RATE_SEC,MIN_DOSE_RATE_TER,MAX_DOSE_RATE_TER,MIN_DOSE_RATE_IC1,MAX_DOSE_RATE_IC1,MIN_BEAM_CURRENT_FB,MAX_BEAM_CURRENT_FB,X_CURRENT_MIN_PRIM_FB,X_CURRENT_MAX_PRIM_FB,Y_CURRENT_MIN_PRIM_FB,Y_CURRENT_MAX_PRIM_FB,X_VOLT_MIN_PRIM_FB,X_VOLT_MAX_PRIM_FB,Y_VOLT_MIN_PRIM_FB,Y_VOLT_MAX_PRIM_FB,X_CURRENT_MIN_SEC_FB,X_CURRENT_MAX_SEC_FB,Y_CURRENT_MIN_SEC_FB,Y_CURRENT_MAX_SEC_FB,X_VOLT_MIN_SEC_FB,X_VOLT_MAX_SEC_FB,Y_VOLT_MIN_SEC_FB,Y_VOLT_MAX_SEC_FB,X_QUAD_CURRENT_MIN_PRIM_FB,X_QUAD_CURRENT_MAX_PRIM_FB,Y_QUAD_CURRENT_MIN_PRIM_FB,Y_QUAD_CURRENT_MAX_PRIM_FB,X_QUAD_VOLT_MIN_PRIM_FB,X_QUAD_VOLT_MAX_PRIM_FB,Y_QUAD_VOLT_MIN_PRIM_FB,Y_QUAD_VOLT_MAX_PRIM_FB,X_QUAD_CURRENT_MIN_SEC_FB,X_QUAD_CURRENT_MAX_SEC_FB,Y_QUAD_CURRENT_MIN_SEC_FB,Y_QUAD_CURRENT_MAX_SEC_FB,X_QUAD_VOLT_MIN_SEC_FB,X_QUAD_VOLT_MAX_SEC_FB,Y_QUAD_VOLT_MIN_SEC_FB,Y_QUAD_VOLT_MAX_SEC_FB,X_MIN_FIELD,X_MAX_FIELD,Y_MIN_FIELD,Y_MAX_FIELD,X_MIN_WIDTH,X_MAX_WIDTH,Y_MIN_WIDTH,Y_MAX_WIDTH,X_POS_LOW,X_POS_HIGH,Y_POS_LOW,Y_POS_HIGH,X_MIN_WIDTH_IC1,X_MAX_WIDTH_IC1,Y_MIN_WIDTH_IC1,Y_MAX_WIDTH_IC1,X_POS_LOW_IC1,X_POS_HIGH_IC1,Y_POS_LOW_IC1,Y_POS_HIGH_IC1
11,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36864105,0.3655508,0.35152692,1.7931443,-2.8571856,2.8571002,-2.244563,3.4697227,-0.3688451,0.36376783,0.35088122,1.7940594,-2.8571856,2.8571002,-2.244563,3.4697227,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.68074,3.8098009,-1.1449615,2.5662172,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
12,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.3678596,0.36476934,0.35306185,1.7916093,-2.8055034,2.9087822,-2.817454,2.8968318,-0.36806533,0.36298808,0.3524178,1.7925228,-2.8055034,2.9087822,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.6727645,3.801825,-1.14101,2.5622656,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
13,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36707816,0.36398786,0.35459682,1.7900743,-2.8571002,2.8571856,-2.817454,2.8968318,-0.36728555,0.3622083,0.35395443,1.7909861,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.664789,3.7938495,-1.1370585,2.558314,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
14,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.3662967,0.36320642,0.35613182,1.7885393,-2.8571002,2.8571856,-2.817454,2.8968318,-0.3665058,0.36142853,0.35549107,1.7894495,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.6568131,3.785874,-1.133107,2.5543628,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
15,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36551526,0.36242497,0.3576668,1.7870044,-2.8571002,2.8571856,-2.817454,2.8968318,-0.36572602,0.36064875,0.35702774,1.7879128,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.6488376,3.7778983,-1.1291554,2.5504112,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
16,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36473382,0.36164352,0.3592018,1.7854693,-2.8571002,2.8571856,-2.817454,2.8968318,-0.36494625,0.359869,0.35856438,1.7863761,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.640862,3.7699225,-1.125204,2.5464597,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
17,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36395234,0.36086208,0.36073676,1.7839344,-2.8571002,2.8571856,-2.817454,2.8968318,-0.36416647,0.35908923,0.360101,1.7848395,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.6328862,3.761947,-1.1212524,2.5425081,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
18,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.3631709,0.36008063,0.36227173,1.7823994,-2.8571002,2.8571856,-2.817454,2.8968318,-0.36338672,0.35830945,0.36163765,1.7833029,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.6249106,3.7539713,-1.1173009,2.5385566,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
19,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36238945,0.35929918,0.36380672,1.7808644,-2.8571002,2.8571856,-2.817454,2.8968318,-0.36260694,0.35752967,0.3631743,1.7817662,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.616935,3.7459955,-1.1133493,2.534605,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
20,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.361608,0.3585177,0.3653417,1.7793294,-2.8571002,2.8571856,-2.817454,2.8968318,-0.36182716,0.3567499,0.36471093,1.7802296,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.6089594,3.73802,-1.1093978,2.5306535,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
21,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36082655,0.35773626,0.3668767,1.7777945,-2.8571002,2.8571856,-2.817454,2.8968318,-0.3610474,0.35597014,0.3662476,1.778693,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.6009836,3.7300444,-1.1054463,2.526702,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
22,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.3600451,0.3569548,0.36841166,1.7762594,-2.8571002,2.8571856,-2.817454,2.8968318,-0.36026764,0.35519037,0.36778423,1.7771564,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.593008,3.7220688,-1.1014948,2.5227504,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
23,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.35926366,0.35617337,0.36994663,1.7747245,-2.8571002,2.8571856,-2.817454,2.8968318,-0.35948786,0.3544106,0.36932087,1.7756196,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.5850325,3.714093,-1.0975432,2.5187988,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
24,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.35848218,0.35539192,0.37148163,1.7731895,-2.8571002,2.8571856,-2.817454,2.8968318,-0.35870808,0.3536308,0.3708575,1.774083,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.5770566,3.7061174,-1.0935917,2.5148475,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
25,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.35770074,0.35461047,0.3730166,1.7716545,-2.8571002,2.8571856,-2.817454,2.8968318,-0.3579283,0.35285106,0.37239414,1.7725464,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.569081,3.6981418,-1.0896403,2.510896,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
26,0,0.0,0.0,1.3555243E-4,0.5421973,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.3569193,0.35382903,0.3745516,1.7701195,-2.8571002,2.8571856,-2.817454,2.8968318,-0.35714856,0.3520713,0.37393078,1.7710097,-2.8571002,2.8571856,-2.817454,2.8968318,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.5611055,3.690166,-1.0856887,2.5069444,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
