#LAYER_ID,RANGE,TOTAL_CHARGE,DIAGNOSTIC_MODE,K_FACTOR,ELEMENT_COUNT
0,13.573156379294433,1.679999996895276E-7,1,1.0,3097
#ELEMENT_ID,ELEMENT_TYPE,TARGET_CHARGE,BEAM_CURRENT_SP,X_CURRENT_TARGET_SP,Y_CURRENT_TARGET_SP,X_QUAD_CURRENT_SP,Y_QUAD_CURRENT_SP,MAX_DURATION,MIN_CHARGE_PRIM,MAX_CHARGE_PRIM,MIN_CHARGE_SEC,MAX_CHARGE_SEC,MIN_CHARGE_TER,MAX_CHARGE_TER,MIN_IC1_CHARGE,MAX_IC1_CHARGE,MIN_DOSE_RATE_PRIM,MAX_DOSE_RATE_PRIM,MIN_DOSE_RATE_SEC,MAX_DOSE_RATE_SEC,MIN_DOSE_RATE_TER,MAX_DOSE_RATE_TER,MIN_DOSE_RATE_IC1,MAX_DOSE_RATE_IC1,MIN_BEAM_CURRENT_FB,MAX_BEAM_CURRENT_FB,X_CURRENT_MIN_PRIM_FB,X_CURRENT_MAX_PRIM_FB,Y_CURRENT_MIN_PRIM_FB,Y_CURRENT_MAX_PRIM_FB,X_VOLT_MIN_PRIM_FB,X_VOLT_MAX_PRIM_FB,Y_VOLT_MIN_PRIM_FB,Y_VOLT_MAX_PRIM_FB,X_CURRENT_MIN_SEC_FB,X_CURRENT_MAX_SEC_FB,Y_CURRENT_MIN_SEC_FB,Y_CURRENT_MAX_SEC_FB,X_VOLT_MIN_SEC_FB,X_VOLT_MAX_SEC_FB,Y_VOLT_MIN_SEC_FB,Y_VOLT_MAX_SEC_FB,X_QUAD_CURRENT_MIN_PRIM_FB,X_QUAD_CURRENT_MAX_PRIM_FB,Y_QUAD_CURRENT_MIN_PRIM_FB,Y_QUAD_CURRENT_MAX_PRIM_FB,X_QUAD_VOLT_MIN_PRIM_FB,X_QUAD_VOLT_MAX_PRIM_FB,Y_QUAD_VOLT_MIN_PRIM_FB,Y_QUAD_VOLT_MAX_PRIM_FB,X_QUAD_CURRENT_MIN_SEC_FB,X_QUAD_CURRENT_MAX_SEC_FB,Y_QUAD_CURRENT_MIN_SEC_FB,Y_QUAD_CURRENT_MAX_SEC_FB,X_QUAD_VOLT_MIN_SEC_FB,X_QUAD_VOLT_MAX_SEC_FB,Y_QUAD_VOLT_MIN_SEC_FB,Y_QUAD_VOLT_MAX_SEC_FB,X_MIN_FIELD,X_MAX_FIELD,Y_MIN_FIELD,Y_MAX_FIELD,X_MIN_WIDTH,X_MAX_WIDTH,Y_MIN_WIDTH,Y_MAX_WIDTH,X_POS_LOW,X_POS_HIGH,Y_POS_LOW,Y_POS_HIGH,X_MIN_WIDTH_IC1,X_MAX_WIDTH_IC1,Y_MIN_WIDTH_IC1,Y_MAX_WIDTH_IC1,X_POS_LOW_IC1,X_POS_HIGH_IC1,Y_POS_LOW_IC1,Y_POS_HIGH_IC1
1,0,0.0,0.0,-2.7110486E-4,-9.666321E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36942253,0.36633223,-0.7337168,0.71116376,-2.857143,2.857143,-2.857143,2.857143,-0.36962488,0.3645476,-0.7355375,0.7109074,-2.857143,2.857143,-2.857143,2.857143,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.7275462,3.7789462,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
2,0,0.0,0.0,-0.026271543,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.36942253,0.36633223,-0.7337168,0.71116376,-2.857143,2.857143,-2.857143,2.857143,-0.36962488,0.3645476,-0.7355375,0.7109074,-2.857143,2.857143,-2.857143,2.857143,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.7275462,3.7789462,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
3,0,0.0,0.0,-0.0524996,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.3695582,0.36619654,-0.7338134,0.71106714,-2.908825,2.8054607,-2.8608077,2.853478,-0.36976027,0.36441222,-0.7356342,0.7108107,-2.908825,2.8054607,-2.8608077,2.853478,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.7278957,3.7785964,-1.8463031,1.8727788,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
4,0,0.0,0.0,-0.07868425,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.39558342,0.3401713,-0.7337168,0.71116376,-7.813822,-2.0995362,-2.8516526,2.862633,-0.3957295,0.33844295,-0.7355375,0.7109074,-7.813822,-2.0995362,-2.8516526,2.862633,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.794297,3.7121952,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
5,0,0.0,0.0,-0.10482556,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.4218365,0.31391826,-0.7337168,0.71116376,-7.8654046,-2.151119,-2.8571393,2.8571465,-0.42192614,0.31224635,-0.7355375,0.7109074,-7.8654046,-2.151119,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.861283,3.6452093,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
6,0,0.0,0.0,-0.1309236,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.4480461,0.28770864,-0.7337168,0.71116376,-7.8653913,-2.1511056,-2.8571393,2.8571465,-0.44807938,0.28609312,-0.7355375,0.7109074,-7.8653913,-2.1511056,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.9281583,3.578334,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
7,0,0.0,0.0,-0.15697844,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.47421232,0.2615424,-0.7337168,0.71116376,-7.865378,-2.1510923,-2.8571393,2.8571465,-0.47418934,0.25998315,-0.7355375,0.7109074,-7.865378,-2.1510923,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-3.9949226,3.5115695,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
8,0,0.0,0.0,-0.18299015,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.5003353,0.23541948,-0.7337168,0.71116376,-7.865364,-2.1510785,-2.8571393,2.8571465,-0.50025606,0.2339164,-0.7355375,0.7109074,-7.865364,-2.1510785,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-4.061577,3.4449155,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
9,0,0.0,0.0,-0.20895882,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.52641493,0.2093398,-0.7337168,0.71116376,-7.8653507,-2.151065,-2.8571393,2.8571465,-0.5262797,0.2078928,-0.7355375,0.7109074,-7.8653507,-2.151065,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-4.1281204,3.378372,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
10,0,0.0,0.0,-0.2348845,4.8331603E-5,-10000,-10000,0.25,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-2.5E-12,5.0E-11,-10000,-10000,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-1.0E-8,1.0E-7,-10000,-10000,-0.009,0.009,-0.55245143,0.18330328,-0.7337168,0.71116376,-7.8653355,-2.1510499,-2.8571393,2.8571465,-0.5522602,0.18191227,-0.7355375,0.7109074,-7.8653355,-2.1510499,-2.8571393,2.8571465,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-10000,-4.194554,3.3119385,-1.8462409,1.8728409,0.0,100.0,0.0,100.0,-250.0,250.0,-250.0,250.0,0.0,50.0,0.0,50.0,-50.0,50.0,-50.0,50.0
